-7.234190e-001 -3.600420e-001 -3.197500e-002 -4.938320e-001 -1.349880e-001 -4.404000e-003 -7.479900e-002 8.680600e-002 8.424500e-002 -7.133000e-003 -3.823700e-002 1.649700e-002 1.743700e-002 -2.696000e-002 3.802800e-002 -3.186000e-003 -1.766500e-002 8.197700e-002 5.560300e-002 7.957500e-002 1.017540e-001 1.970500e-002 -3.219900e-002 -7.176310e-001 -2.536920e-001 -3.093200e-002 -3.921780e-001 -1.701050e-001 5.792000e-003 -5.050600e-002 5.095100e-002 7.505300e-002 -1.681100e-002 -5.817800e-002 -1.272100e-002 -4.826000e-003 -4.974000e-002 3.020000e-003 -2.585400e-002 -4.092900e-002 4.474200e-002 2.130000e-002 5.392400e-002 9.930300e-002 3.548500e-002 -8.558000e-003 -7.310080e-001 -2.341970e-001 -1.024000e-002 -2.858740e-001 -1.793050e-001 2.954800e-002 -1.703500e-002 7.706000e-003 5.446800e-002 -2.096800e-002 -6.278100e-002 -3.460400e-002 -1.929000e-002 -6.563200e-002 -2.471400e-002 -3.264600e-002 -5.671400e-002 1.736500e-002 -2.068000e-003 3.546700e-002 8.344400e-002 4.211500e-002 7.793000e-003 
-7.310080e-001 -2.341970e-001 -1.024000e-002 -2.858740e-001 -1.793050e-001 2.954800e-002 -1.703500e-002 7.706000e-003 5.446800e-002 -2.096800e-002 -6.278100e-002 -3.460400e-002 -1.929000e-002 -6.563200e-002 -2.471400e-002 -3.264600e-002 -5.671400e-002 1.736500e-002 -2.068000e-003 3.546700e-002 8.344400e-002 4.211500e-002 7.793000e-003 -8.003530e-001 -4.683290e-001 6.783200e-002 -1.659930e-001 -1.128270e-001 9.289500e-002 4.323300e-002 -5.712300e-002 6.110000e-004 -9.004000e-003 -2.259200e-002 -3.507100e-002 -1.098400e-002 -6.141500e-002 -3.120400e-002 6.921000e-003 -5.066000e-002 1.877400e-002 6.496000e-003 3.801300e-002 2.843500e-002 2.202800e-002 2.860000e-003 -7.883450e-001 -6.567640e-001 6.395200e-002 -1.188970e-001 -8.541600e-002 1.184400e-001 9.287800e-002 -1.025400e-001 -3.584900e-002 -1.126000e-003 -3.941000e-003 1.540300e-002 -3.063000e-003 -6.564000e-002 1.732200e-002 3.362900e-002 -2.798100e-002 -9.683000e-003 -1.364900e-002 4.816900e-002 -3.084400e-002 -5.400000e-004 6.130000e-004 
-7.883450e-001 -6.567640e-001 6.395200e-002 -1.188970e-001 -8.541600e-002 1.184400e-001 9.287800e-002 -1.025400e-001 -3.584900e-002 -1.126000e-003 -3.941000e-003 1.540300e-002 -3.063000e-003 -6.564000e-002 1.732200e-002 3.362900e-002 -2.798100e-002 -9.683000e-003 -1.364900e-002 4.816900e-002 -3.084400e-002 -5.400000e-004 6.130000e-004 -6.856860e-001 -7.394910e-001 -5.472900e-002 -2.088210e-001 -1.079230e-001 6.393200e-002 9.663100e-002 -9.098600e-002 -5.659800e-002 1.726300e-002 -1.611300e-002 8.300800e-002 2.065700e-002 -4.917600e-002 9.000900e-002 4.055300e-002 1.772100e-002 -2.177400e-002 -2.690700e-002 7.274600e-002 -6.078300e-002 -2.884400e-002 -1.468600e-002 -6.425040e-001 -7.304390e-001 -1.680780e-001 -3.722500e-001 -1.164450e-001 -4.887100e-002 3.151500e-002 -1.335200e-002 -9.753300e-002 7.226300e-002 -2.835000e-002 2.498800e-002 8.072700e-002 4.021300e-002 3.956400e-002 4.347300e-002 6.154300e-002 9.918000e-002 6.792500e-002 1.059540e-001 -9.882000e-003 -6.138900e-002 -6.808300e-002 
-6.425040e-001 -7.304390e-001 -1.680780e-001 -3.722500e-001 -1.164450e-001 -4.887100e-002 3.151500e-002 -1.335200e-002 -9.753300e-002 7.226300e-002 -2.835000e-002 2.498800e-002 8.072700e-002 4.021300e-002 3.956400e-002 4.347300e-002 6.154300e-002 9.918000e-002 6.792500e-002 1.059540e-001 -9.882000e-003 -6.138900e-002 -6.808300e-002 -8.962320e-001 -6.888070e-001 -1.311080e-001 -2.221550e-001 2.056300e-002 -4.478000e-003 7.002400e-002 1.713700e-002 -7.972200e-002 5.787500e-002 -4.362000e-003 -3.184100e-002 2.082100e-002 -5.528200e-002 -4.398500e-002 -6.646100e-002 2.544700e-002 1.366720e-001 1.021650e-001 1.872320e-001 1.343960e-001 1.444800e-002 -7.503900e-002 -6.371170e-001 -6.498170e-001 -1.146560e-001 -1.642680e-001 -6.141200e-002 4.030000e-004 3.749300e-002 9.524500e-002 -7.826500e-002 3.843600e-002 3.769300e-002 -6.591700e-002 6.021000e-003 -1.772200e-002 -5.720000e-003 -5.980900e-002 -3.457700e-002 8.443800e-002 2.751900e-002 9.566600e-002 1.511370e-001 7.225400e-002 6.790000e-003 
-6.371170e-001 -6.498170e-001 -1.146560e-001 -1.642680e-001 -6.141200e-002 4.030000e-004 3.749300e-002 9.524500e-002 -7.826500e-002 3.843600e-002 3.769300e-002 -6.591700e-002 6.021000e-003 -1.772200e-002 -5.720000e-003 -5.980900e-002 -3.457700e-002 8.443800e-002 2.751900e-002 9.566600e-002 1.511370e-001 7.225400e-002 6.790000e-003 -5.049940e-001 -5.230450e-001 -1.327040e-001 -1.494770e-001 -1.112380e-001 -2.143000e-002 4.007100e-002 1.041850e-001 -3.460700e-002 5.984100e-002 4.604500e-002 -5.319600e-002 -2.248600e-002 -6.649000e-003 1.805900e-002 -5.386000e-002 -5.880500e-002 2.637400e-002 -1.063300e-002 6.520200e-002 1.268060e-001 9.255400e-002 4.721500e-002 -4.884040e-001 -3.398640e-001 -1.436890e-001 -1.043760e-001 -8.925400e-002 -3.424800e-002 4.035000e-002 7.845000e-002 -7.491000e-003 5.578500e-002 4.064300e-002 -1.726300e-002 -3.587100e-002 6.491000e-003 3.789200e-002 -5.315700e-002 -5.140900e-002 1.821000e-002 -3.299200e-002 4.006700e-002 8.370700e-002 6.969100e-002 6.635600e-002 
-4.884040e-001 -3.398640e-001 -1.436890e-001 -1.043760e-001 -8.925400e-002 -3.424800e-002 4.035000e-002 7.845000e-002 -7.491000e-003 5.578500e-002 4.064300e-002 -1.726300e-002 -3.587100e-002 6.491000e-003 3.789200e-002 -5.315700e-002 -5.140900e-002 1.821000e-002 -3.299200e-002 4.006700e-002 8.370700e-002 6.969100e-002 6.635600e-002 -4.647720e-001 -1.804180e-001 -1.585700e-001 -5.839700e-002 -6.931300e-002 -4.807700e-002 4.144600e-002 5.647300e-002 1.682000e-002 4.876600e-002 3.184300e-002 1.709400e-002 -4.552100e-002 1.672100e-002 5.611700e-002 -5.155500e-002 -4.314400e-002 1.158600e-002 -5.031400e-002 1.835000e-002 3.967800e-002 4.520300e-002 7.987700e-002 -3.197340e-001 -4.301570e-001 -2.406020e-001 2.715000e-003 -8.460500e-002 -7.934800e-002 5.660300e-002 9.928100e-002 -7.231000e-003 -9.319000e-003 -3.553800e-002 2.427700e-002 9.207000e-003 -2.319800e-002 4.663100e-002 -3.444600e-002 -1.988600e-002 3.151100e-002 1.918300e-002 5.555800e-002 -2.038200e-002 -7.300000e-003 -3.472000e-003 
-3.197340e-001 -4.301570e-001 -2.406020e-001 2.715000e-003 -8.460500e-002 -7.934800e-002 5.660300e-002 9.928100e-002 -7.231000e-003 -9.319000e-003 -3.553800e-002 2.427700e-002 9.207000e-003 -2.319800e-002 4.663100e-002 -3.444600e-002 -1.988600e-002 3.151100e-002 1.918300e-002 5.555800e-002 -2.038200e-002 -7.300000e-003 -3.472000e-003 -3.404950e-001 -5.106530e-001 -3.860280e-001 -6.993100e-002 -7.391500e-002 -1.138860e-001 -6.734000e-003 1.245210e-001 3.022400e-002 -3.964700e-002 -7.592900e-002 2.347100e-002 6.845900e-002 -2.082300e-002 4.383300e-002 -3.311900e-002 9.583000e-003 7.606600e-002 7.025300e-002 9.869300e-002 1.431600e-002 -1.460800e-002 -5.147200e-002 -4.655480e-001 -4.849740e-001 -4.311510e-001 -1.332300e-001 -2.652600e-002 -1.219320e-001 -6.442900e-002 1.114290e-001 7.930200e-002 -4.331100e-002 -1.192860e-001 -3.826000e-003 9.024200e-002 -1.045600e-002 1.799300e-002 -4.564000e-002 4.674200e-002 9.979600e-002 1.311520e-001 1.648370e-001 5.796000e-002 -3.996000e-003 -1.240670e-001 
-4.655480e-001 -4.849740e-001 -4.311510e-001 -1.332300e-001 -2.652600e-002 -1.219320e-001 -6.442900e-002 1.114290e-001 7.930200e-002 -4.331100e-002 -1.192860e-001 -3.826000e-003 9.024200e-002 -1.045600e-002 1.799300e-002 -4.564000e-002 4.674200e-002 9.979600e-002 1.311520e-001 1.648370e-001 5.796000e-002 -3.996000e-003 -1.240670e-001 -4.274000e-001 -5.076590e-001 -4.749930e-001 -1.984050e-001 -4.139500e-002 -1.885830e-001 -4.160400e-002 1.419860e-001 5.268000e-002 -5.914500e-002 -8.415800e-002 6.270000e-003 -1.094300e-002 -1.859900e-002 4.373700e-002 -1.376100e-002 6.380600e-002 7.333000e-002 1.521570e-001 1.093370e-001 -1.146600e-002 2.002200e-002 -6.942900e-002 -4.050260e-001 -4.774410e-001 -2.820950e-001 -2.898340e-001 -1.680030e-001 -1.572210e-001 8.632600e-002 1.274730e-001 2.276600e-002 2.794500e-002 -1.652300e-002 6.114400e-002 -5.656000e-003 -2.986000e-002 1.151530e-001 -6.380000e-004 3.190000e-003 -1.023500e-002 -2.151300e-002 -4.069000e-003 -3.934500e-002 2.356400e-002 -4.951900e-002 
-4.050260e-001 -4.774410e-001 -2.820950e-001 -2.898340e-001 -1.680030e-001 -1.572210e-001 8.632600e-002 1.274730e-001 2.276600e-002 2.794500e-002 -1.652300e-002 6.114400e-002 -5.656000e-003 -2.986000e-002 1.151530e-001 -6.380000e-004 3.190000e-003 -1.023500e-002 -2.151300e-002 -4.069000e-003 -3.934500e-002 2.356400e-002 -4.951900e-002 -6.114430e-001 -4.377950e-001 -1.071650e-001 -4.893420e-001 -1.453000e-001 -1.649200e-002 3.841100e-002 4.110900e-002 5.352300e-002 7.876800e-002 -1.075640e-001 4.619500e-002 2.298200e-002 -2.235800e-002 1.030230e-001 -1.901000e-002 -2.541300e-002 3.078000e-003 -3.142200e-002 -1.671100e-002 -3.693600e-002 4.513600e-002 9.526000e-003 -5.360560e-001 -6.132010e-001 -2.596230e-001 -4.091330e-001 -1.771690e-001 -7.170700e-002 3.455100e-002 4.404800e-002 -4.444800e-002 7.397900e-002 -8.415600e-002 1.063300e-002 3.686400e-002 3.804800e-002 7.908200e-002 -3.854200e-002 1.397400e-002 2.300900e-002 7.757300e-002 9.623500e-002 2.948000e-002 2.574900e-002 -3.194800e-002 
-5.360560e-001 -6.132010e-001 -2.596230e-001 -4.091330e-001 -1.771690e-001 -7.170700e-002 3.455100e-002 4.404800e-002 -4.444800e-002 7.397900e-002 -8.415600e-002 1.063300e-002 3.686400e-002 3.804800e-002 7.908200e-002 -3.854200e-002 1.397400e-002 2.300900e-002 7.757300e-002 9.623500e-002 2.948000e-002 2.574900e-002 -3.194800e-002 -5.582700e-001 -5.305650e-001 -3.672500e-001 -1.663960e-001 -9.942200e-002 -1.434970e-001 5.541400e-002 1.124710e-001 -4.361100e-002 -4.167400e-002 -6.853300e-002 8.861000e-003 -6.887200e-002 1.854100e-002 7.275000e-002 -2.501300e-002 1.802500e-002 7.725700e-002 1.494210e-001 1.418140e-001 9.763100e-002 5.562600e-002 -9.183000e-002 -6.040620e-001 -5.169530e-001 -2.152730e-001 -2.108530e-001 -3.990900e-002 -8.818600e-002 1.622400e-002 5.440600e-002 -3.971900e-002 -4.029700e-002 -9.978000e-003 4.021000e-003 -3.819400e-002 3.170000e-002 -2.805200e-002 -4.006400e-002 -2.309300e-002 4.956100e-002 1.640130e-001 9.262400e-002 1.324660e-001 2.366800e-002 -5.518700e-002 
-6.040620e-001 -5.169530e-001 -2.152730e-001 -2.108530e-001 -3.990900e-002 -8.818600e-002 1.622400e-002 5.440600e-002 -3.971900e-002 -4.029700e-002 -9.978000e-003 4.021000e-003 -3.819400e-002 3.170000e-002 -2.805200e-002 -4.006400e-002 -2.309300e-002 4.956100e-002 1.640130e-001 9.262400e-002 1.324660e-001 2.366800e-002 -5.518700e-002 -7.798520e-001 -6.066080e-001 -1.103180e-001 -1.898980e-001 -1.140980e-001 -4.503100e-002 5.832000e-002 -1.269910e-001 1.381600e-002 2.827000e-003 -1.653200e-002 -2.439700e-002 -3.583100e-002 7.466100e-002 -8.616100e-002 1.457600e-002 3.788700e-002 6.498800e-002 1.666960e-001 9.900600e-002 1.518840e-001 9.528400e-002 -1.758100e-002 -8.859280e-001 -4.488950e-001 -8.296900e-002 -2.841790e-001 -2.608300e-002 -1.131760e-001 6.635000e-002 -9.234000e-002 1.244300e-002 -6.434000e-002 -6.287000e-003 -6.526200e-002 -6.801700e-002 7.839500e-002 -9.337900e-002 2.263300e-002 -2.482000e-002 9.106400e-002 1.449500e-001 1.077080e-001 1.559250e-001 7.931200e-002 -4.468000e-003 
-8.859280e-001 -4.488950e-001 -8.296900e-002 -2.841790e-001 -2.608300e-002 -1.131760e-001 6.635000e-002 -9.234000e-002 1.244300e-002 -6.434000e-002 -6.287000e-003 -6.526200e-002 -6.801700e-002 7.839500e-002 -9.337900e-002 2.263300e-002 -2.482000e-002 9.106400e-002 1.449500e-001 1.077080e-001 1.559250e-001 7.931200e-002 -4.468000e-003 -8.701480e-001 -5.662040e-001 -1.829190e-001 -1.738670e-001 -9.820400e-002 -1.250700e-001 7.618200e-002 -1.301630e-001 1.703400e-002 -5.992600e-002 9.166600e-002 -2.614300e-002 -6.521100e-002 1.092490e-001 -8.384700e-002 -1.659900e-002 -5.986600e-002 7.883000e-002 1.251820e-001 8.136100e-002 1.505210e-001 1.241770e-001 1.305900e-002 -6.840590e-001 -5.572450e-001 -1.360300e-001 -3.341700e-002 6.299800e-002 -8.112500e-002 -5.087100e-002 6.640700e-002 3.663600e-002 -8.191100e-002 3.016400e-002 2.911500e-002 -5.879200e-002 8.239000e-003 -6.371600e-002 1.625300e-002 -6.165400e-002 3.674100e-002 1.326610e-001 5.921800e-002 1.461810e-001 8.886500e-002 8.321500e-002 
-6.840590e-001 -5.572450e-001 -1.360300e-001 -3.341700e-002 6.299800e-002 -8.112500e-002 -5.087100e-002 6.640700e-002 3.663600e-002 -8.191100e-002 3.016400e-002 2.911500e-002 -5.879200e-002 8.239000e-003 -6.371600e-002 1.625300e-002 -6.165400e-002 3.674100e-002 1.326610e-001 5.921800e-002 1.461810e-001 8.886500e-002 8.321500e-002 -7.842870e-001 -6.500290e-001 -1.430340e-001 -1.294490e-001 -6.142600e-002 -4.037700e-002 7.899000e-003 -3.251800e-002 3.154500e-002 -3.222300e-002 1.001000e-003 8.687000e-003 -8.137900e-002 3.407400e-002 -7.539700e-002 -6.322000e-003 -1.425700e-002 4.197400e-002 1.503050e-001 1.191970e-001 1.397130e-001 1.300640e-001 4.033200e-002 -6.697540e-001 -5.310180e-001 -8.422100e-002 -2.815800e-001 -1.157800e-002 4.674900e-002 -5.867800e-002 -6.705600e-002 7.738600e-002 -4.917100e-002 -7.718600e-002 6.765800e-002 -1.205020e-001 2.948000e-003 4.183000e-003 -4.570200e-002 2.867000e-002 4.996900e-002 1.213270e-001 8.304500e-002 2.653200e-002 -6.943000e-003 -9.680600e-002 
